HomeValue,HomeNormValue,AwayValue,AwayNormValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,HomeTeamOdds,DrawOdds,AwayTeamOdds,isHomeFavorite,isAwayFavorite,HomeWon,AwayWon,Favorite,Winner,FavoriteWins,Over2.5
0.0215,2.15,0.0077,0.77,0.1,0.09,0.03,0.1,0.1,0.05,0.14,0.09,0.1,0.1,0.1,0.05,0.11,0.08,0.18,0.19,0.2,0.37,0.12,0.28,0.17,0.28,0.2,0.12,0.12,0.11,0.04,0.03,0.14,0.16,0.04,0.05,0.14,0.12,0.04,0.04,0.4,0.46,0.38,0.4,0,-0.02,0.0296,0.0275,0.034,0.043,0.033,0.033,0.025,0.037,0.079,0.085,0.09,2.06,3.33,3.84,1,0,0,1,H,A,0,1
0.0435,4.35,0.0215,2.15,0.12,0.1,0.13,0.07,0.18,0.08,0.11,0.09,0.13,0.1,0.15,0.06,0.13,0.08,0.17,0.15,0.23,0.2,0.13,0.15,0.18,0.17,0.15,0.13,0.09,0.12,0.03,0.04,0.14,0.12,0.05,0.05,0.11,0.13,0.04,0.04,0.46,0.45,0.37,0.54,-0.01,0,0.0296,0.0319,0.048,0.036,0.029,0.032,0.029,0.042,0.082,0.083,0.26,2.11,3.23,3.84,1,0,1,0,H,H,1,1
0.005,0.5,0.0082,0.82,0.08,0.09,0.1,0.17,0.16,0.08,0.1,0.07,0.1,0.13,0.17,0.07,0.12,0.09,0.19,0.16,0.17,0.1,0.14,0.18,0.17,0.15,0.14,0.13,0.14,0.12,0.04,0.03,0.16,0.16,0.06,0.05,0.15,0.14,0.04,0.05,0.45,0.43,0.27,0.45,-0.01,0,0.0186,0.0171,0.032,0.037,0.035,0.035,0.039,0.047,0.085,0.1,0.14,2.03,3.37,3.85,1,0,1,0,H,H,1,0
0.0089,0.89,0.0147,1.47,0.09,0.08,0.1,0.1,0.09,0.05,0.08,0.12,0.03,0.13,0.08,0.09,0.06,0.12,0.12,0.21,0.13,0.27,0.12,0.22,0.13,0.23,0.15,0.12,0.09,0.11,0.03,0.04,0.14,0.14,0.05,0.05,0.11,0.12,0.04,0.04,0.47,0.48,0.26,0.54,-0.02,-0.01,0.0211,0.0162,0.052,0.045,0.035,0.027,0.032,0.031,0.121,0.064,0.16,2.11,3.3,3.85,1,0,1,0,H,H,1,1
0.0105,1.05,0.0165,1.65,0.13,0.14,0.23,0.1,0.13,0.13,0.13,0.13,0.23,0.1,0.17,0.12,0.18,0.12,0.12,0.16,0.07,0.27,0.15,0.18,0.11,0.2,0.19,0.11,0.1,0.11,0.03,0.04,0.14,0.14,0.04,0.05,0.12,0.12,0.04,0.04,0.37,0.46,0.26,0.26,0,-0.01,0.0305,0.0421,0.035,0.041,0.032,0.029,0.025,0.029,0.111,0.087,0.13,2.1,3.3,3.86,1,0,1,0,H,H,1,1
0.0152,1.52,0.0165,1.65,0.13,0.11,0.3,0.03,0.1,0.12,0.1,0.07,0.13,0.03,0.1,0.12,0.11,0.08,0.11,0.11,0.03,0.17,0.12,0.15,0.09,0.14,0.13,0.08,0.09,0.08,0.03,0.04,0.1,0.1,0.05,0.05,0.09,0.09,0.04,0.04,0.5,0.45,0.36,0.36,0.03,-0.01,0.0264,0.0215,0.058,0.054,0.025,0.023,0.034,0.056,0.092,0.093,0.09,2.07,3.33,3.87,1,0,0,1,H,A,0,0
0.0266,2.66,0.0215,2.15,0.1,0.09,0.07,0.07,0.12,0.06,0.1,0.09,0.1,0.1,0.12,0.04,0.1,0.08,0.14,0.15,0.2,0.13,0.14,0.14,0.16,0.14,0.12,0.12,0.12,0.12,0.04,0.04,0.13,0.12,0.05,0.05,0.12,0.13,0.04,0.04,0.52,0.45,0.35,0.54,0,0,0.0247,0.0323,0.044,0.036,0.031,0.032,0.04,0.045,0.091,0.082,0.21,2.07,3.33,3.87,1,0,0,1,H,A,0,1
0.0105,1.05,0.0077,0.77,0.1,0.04,0.1,0.03,0.02,0.02,0.08,0.1,0.1,0.07,0.1,0.1,0.09,0.09,0.14,0.22,0.17,0.23,0.22,0.28,0.18,0.24,0.17,0.13,0.08,0.08,0.03,0.04,0.1,0.11,0.04,0.06,0.09,0.09,0.04,0.04,0.4,0.41,0.34,0.45,-0.02,0,0.0138,0.0063,0.053,0.048,0.026,0.023,0.038,0.037,0.071,0.05,0.08,2.09,3.27,3.87,1,0,1,0,H,H,1,0
0.1006,10.06,0.0899,8.99,0.21,0.2,0.23,0.2,0.2,0.16,0.2,0.21,0.13,0.2,0.18,0.17,0.17,0.2,0.11,0.12,0,0.17,0.1,0.16,0.07,0.15,0.16,0.13,0.17,0.17,0.06,0.06,0.08,0.08,0.03,0.03,0.12,0.12,0.04,0.04,0.65,0.62,0.54,0.49,0,0.02,0.0469,0.0755,0.039,0.037,0.029,0.027,0.029,0.029,0.073,0.065,0.275,1.95,3.75,3.88,1,0,0,0,H,D,0,0
0.0286,2.86,0.0152,1.52,0.1,0.12,0.2,0.3,0.14,0.1,0.1,0.12,0.07,0.23,0.1,0.1,0.09,0.15,0.19,0.17,0.07,0.03,0.16,0.14,0.14,0.11,0.1,0.14,0.13,0.11,0.04,0.04,0.13,0.14,0.05,0.05,0.14,0.12,0.04,0.04,0.47,0.46,0.37,0.36,-0.01,0.03,0.0146,0.0193,0.036,0.041,0.036,0.031,0.036,0.03,0.069,0.083,0.1,2.01,3.5,3.9,1,0,0,0,H,D,0,0
0.0215,2.15,0.0072,0.72,0.1,0.1,0.13,0.1,0.12,0.11,0.14,0.05,0.13,0.07,0.13,0.04,0.13,0.05,0.17,0.14,0.1,0.07,0.15,0.13,0.14,0.11,0.12,0.1,0.12,0.11,0.04,0.03,0.14,0.13,0.04,0.05,0.12,0.12,0.04,0.04,0.4,0.49,0.38,0.38,0,0,0.0424,0.0321,0.034,0.045,0.033,0.033,0.026,0.061,0.083,0.093,0.13,2.03,3.35,3.9,1,0,0,1,H,A,0,0
0.0899,8.99,0.0559,5.59,0.19,0.2,0.1,0.1,0.22,0.18,0.21,0.22,0.1,0.13,0.26,0.23,0.19,0.19,0.13,0.11,0.17,0.17,0.09,0.12,0.13,0.13,0.16,0.16,0.17,0.15,0.06,0.05,0.08,0.11,0.03,0.04,0.14,0.11,0.05,0.04,0.62,0.59,0.49,0.54,-0.01,0.01,0.074,0.0439,0.037,0.04,0.027,0.028,0.029,0.024,0.064,0.102,0.255,2,3.57,3.91,1,0,1,0,H,H,1,1
0.0164,1.64,0.0176,1.76,0.12,0.1,0.2,0.17,0.14,0.09,0.12,0.09,0.2,0.1,0.14,0.1,0.15,0.1,0.15,0.13,0.17,0.07,0.15,0.16,0.16,0.12,0.14,0.13,0.12,0.12,0.04,0.04,0.14,0.13,0.05,0.04,0.12,0.13,0.04,0.04,0.48,0.42,0.38,0.35,-0.01,0.01,0.0332,0.0298,0.039,0.035,0.029,0.03,0.036,0.042,0.095,0.095,0.27,2,3.51,3.91,1,0,0,0,H,D,0,1
0.0286,2.86,0.0089,0.89,0.05,0.08,0,0,0.1,0.13,0.12,0.1,0.13,0.1,0.1,0.1,0.12,0.1,0.27,0.15,0.37,0.23,0.23,0.13,0.29,0.17,0.14,0.19,0.13,0.09,0.04,0.03,0.13,0.14,0.05,0.05,0.14,0.11,0.04,0.04,0.47,0.47,0.37,0.26,-0.04,-0.03,0.0082,0.0081,0.036,0.052,0.036,0.035,0.031,0.026,0.049,0.096,0.06,2.04,3.43,3.91,1,0,0,0,H,D,0,0
0.0165,1.65,0.0082,0.82,0.12,0.13,0.17,0.2,0.14,0.01,0.12,0.11,0.13,0.1,0.14,0.04,0.13,0.08,0.17,0.14,0.1,0.07,0.16,0.22,0.14,0.14,0.14,0.11,0.11,0.1,0.04,0.03,0.14,0.18,0.05,0.06,0.14,0.12,0.05,0.04,0.46,0.4,0.26,0.33,0.01,0.01,0.0388,0.0385,0.041,0.039,0.029,0.032,0.032,0.029,0.083,0.123,0.23,2.11,3.23,3.91,1,0,1,0,H,H,1,1
0.0333,3.33,0.007,0.7,0.07,0.1,0.03,0.13,0.08,0.08,0.09,0.09,0.1,0.1,0.11,0.08,0.1,0.09,0.16,0.13,0.2,0.1,0.14,0.14,0.17,0.12,0.11,0.13,0.12,0.11,0.04,0.03,0.15,0.13,0.05,0.04,0.13,0.13,0.04,0.04,0.44,0.44,0.45,0.36,-0.01,0,0.022,0.0228,0.037,0.039,0.033,0.033,0.04,0.036,0.09,0.1,0.275,2.07,3.25,3.92,1,0,0,0,H,D,0,0
0.0176,1.76,0.0061,0.61,0.09,0.1,0.1,0.13,0.1,0.07,0.1,0.08,0.1,0.03,0.09,0.05,0.1,0.05,0.15,0.12,0.13,0.07,0.13,0.13,0.14,0.11,0.1,0.1,0.12,0.1,0.04,0.03,0.13,0.14,0.04,0.05,0.13,0.11,0.04,0.04,0.42,0.44,0.35,0.38,-0.01,-0.01,0.0226,0.0198,0.035,0.044,0.03,0.032,0.041,0.041,0.084,0.114,0.2,2.11,3.2,3.92,1,0,0,0,H,D,0,0
0.0215,2.15,0.0176,1.76,0.1,0.1,0.13,0.07,0.13,0.09,0.09,0.09,0.1,0.1,0.12,0.1,0.11,0.1,0.15,0.14,0.17,0.17,0.15,0.17,0.16,0.16,0.13,0.13,0.12,0.12,0.04,0.04,0.12,0.13,0.05,0.04,0.13,0.12,0.04,0.04,0.45,0.42,0.54,0.35,0,0,0.0324,0.0211,0.036,0.035,0.032,0.03,0.042,0.043,0.082,0.09,0.25,2.06,3.29,3.93,1,0,0,0,H,D,0,0
0.0333,3.33,0.0077,0.77,0.08,0.11,0,0.13,0.12,0.1,0.1,0.11,0,0.13,0.2,0.1,0.1,0.11,0.16,0.17,0.17,0.13,0.18,0.24,0.17,0.18,0.14,0.14,0.12,0.11,0.04,0.03,0.15,0.16,0.05,0.05,0.14,0.13,0.04,0.04,0.44,0.46,0.45,0.4,-0.04,0,0.0372,0.0324,0.037,0.043,0.033,0.033,0.035,0.03,0.089,0.093,0.11,1.98,3.44,3.96,1,0,0,0,H,D,0,0
0.0105,1.05,0.0147,1.47,0.13,0.08,0.13,0.2,0.16,0.06,0.13,0.13,0.13,0.27,0.19,0.09,0.15,0.16,0.12,0.21,0.1,0.3,0.14,0.21,0.12,0.24,0.2,0.14,0.1,0.11,0.03,0.04,0.14,0.14,0.04,0.05,0.12,0.12,0.04,0.04,0.37,0.48,0.26,0.54,-0.01,0.01,0.0298,0.0173,0.035,0.045,0.032,0.027,0.024,0.03,0.113,0.066,0.15,2.05,3.38,3.96,1,0,1,0,H,H,1,1
0.0874,8.74,0.0559,5.59,0.24,0.2,0.23,0.2,0.27,0.19,0.21,0.22,0.2,0.23,0.27,0.25,0.23,0.23,0.07,0.11,0.03,0.1,0.06,0.11,0.05,0.11,0.17,0.14,0.15,0.15,0.05,0.05,0.08,0.11,0.03,0.04,0.13,0.12,0.05,0.04,0.55,0.59,0.54,0.54,0,-0.01,0.0768,0.0468,0.036,0.04,0.028,0.028,0.026,0.023,0.121,0.104,0.23,2.06,3.34,3.96,1,0,1,0,H,H,1,1
0.0266,2.66,0.0165,1.65,0.12,0.14,0.1,0.03,0.14,0.17,0.13,0.12,0.17,0.13,0.17,0.16,0.16,0.14,0.12,0.11,0.1,0.2,0.13,0.13,0.12,0.15,0.15,0.13,0.1,0.08,0.04,0.04,0.09,0.1,0.04,0.05,0.1,0.09,0.04,0.04,0.5,0.45,0.54,0.36,-0.02,-0.02,0.037,0.0373,0.047,0.054,0.024,0.023,0.034,0.03,0.072,0.094,0.2,2.02,3.4,3.98,1,0,1,0,H,H,1,0
0.0147,1.47,0.0176,1.76,0.17,0.05,0.03,0.03,0.2,0.03,0.13,0.08,0.07,0.07,0.13,0,0.11,0.05,0.1,0.2,0.17,0.23,0.03,0.17,0.1,0.2,0.16,0.08,0.12,0.12,0.04,0.04,0.14,0.12,0.05,0.04,0.12,0.13,0.04,0.04,0.5,0.48,0.38,0.36,0,-0.01,0.0534,0.006,0.044,0.039,0.031,0.032,0.028,0.047,0.144,0.06,0.06,1.96,3.48,3.99,1,0,0,0,H,D,0,1
0.0152,1.52,0.0051,0.51,0.09,0.1,0,0.03,0.13,0.07,0.1,0.08,0,0.03,0.12,0.07,0.07,0.06,0.22,0.17,0.3,0.23,0.18,0.21,0.23,0.2,0.14,0.15,0.1,0.1,0.03,0.03,0.15,0.12,0.06,0.04,0.11,0.12,0.04,0.04,0.41,0.46,0.36,0.4,-0.03,-0.02,0.0223,0.0257,0.041,0.048,0.029,0.033,0.035,0.035,0.07,0.068,0.23,2.03,3.38,3.99,1,0,1,0,H,H,1,0
0.0147,1.47,0.0286,2.86,0.09,0.15,0,0.1,0.11,0.18,0.09,0.16,0.03,0.03,0.1,0.16,0.08,0.12,0.15,0.13,0.2,0.03,0.15,0.12,0.17,0.1,0.09,0.14,0.08,0.11,0.04,0.05,0.1,0.1,0.04,0.04,0.09,0.11,0.04,0.05,0.52,0.48,0.45,0.27,-0.03,0,0.0356,0.0804,0.063,0.044,0.023,0.022,0.039,0.032,0.067,0.074,0.16,2.05,3.32,3.99,1,0,0,0,H,D,0,0
0.0286,2.86,0.0105,1.05,0.09,0.08,0.13,0.07,0.12,0.06,0.11,0.07,0.27,0.07,0.11,0.05,0.16,0.06,0.19,0.13,0.2,0.13,0.16,0.13,0.18,0.13,0.15,0.12,0.1,0.1,0.04,0.03,0.15,0.14,0.05,0.04,0.12,0.12,0.04,0.04,0.45,0.4,0.45,0.44,0,0,0.0256,0.0228,0.046,0.041,0.028,0.033,0.032,0.042,0.078,0.102,0.205,2.14,3.11,3.99,1,0,1,0,H,H,1,1
0.0834,8.34,0.0215,2.15,0.12,0.18,0.17,0.2,0.1,0.3,0.08,0.16,0.07,0.13,0.1,0.25,0.08,0.18,0.08,0.12,0.03,0.1,0.1,0.1,0.07,0.11,0.09,0.13,0.13,0.09,0.07,0.04,0.07,0.1,0.03,0.05,0.11,0.08,0.06,0.04,0.57,0.46,0.33,0.27,0.01,-0.01,0.023,0.0604,0.045,0.049,0.019,0.023,0.083,0.026,0.092,0.086,0.05,1.93,3.64,4,1,0,1,0,H,H,1,0
0.0165,1.65,0.0176,1.76,0.13,0.1,0,0.13,0.13,0.07,0.11,0.11,0.03,0.17,0.1,0.05,0.08,0.11,0.11,0.18,0.17,0.17,0.09,0.21,0.12,0.18,0.13,0.12,0.08,0.08,0.04,0.04,0.1,0.1,0.05,0.05,0.09,0.09,0.04,0.04,0.45,0.47,0.36,0.45,-0.04,0.01,0.0339,0.0446,0.054,0.059,0.023,0.02,0.033,0.037,0.09,0.058,0.22,1.97,3.49,4,1,0,1,0,H,H,1,1
0.0176,1.76,0.0072,0.72,0.1,0.04,0.2,0.03,0.11,0.05,0.11,0.08,0.17,0.1,0.16,0.1,0.15,0.09,0.19,0.19,0.2,0.2,0.15,0.22,0.18,0.2,0.18,0.14,0.08,0.07,0.04,0.03,0.1,0.1,0.05,0.05,0.09,0.09,0.05,0.04,0.47,0.47,0.45,0.3,0.02,-0.01,0.0501,0.0115,0.059,0.063,0.02,0.025,0.036,0.037,0.053,0.055,0.16,2,3.43,4,1,0,0,0,H,D,0,0
0.0152,1.52,0.0286,2.86,0.12,0.11,0.1,0.17,0.15,0.09,0.11,0.13,0.13,0.1,0.14,0.15,0.13,0.13,0.15,0.17,0.17,0.07,0.12,0.19,0.14,0.14,0.13,0.14,0.11,0.13,0.04,0.04,0.14,0.13,0.05,0.05,0.12,0.14,0.04,0.04,0.46,0.47,0.36,0.37,-0.01,0,0.0226,0.0212,0.041,0.036,0.031,0.036,0.033,0.028,0.096,0.076,0.34,2.02,3.41,4,1,0,0,0,H,D,0,0
0.0152,1.52,0.0061,0.61,0.14,0.12,0.2,0.2,0.14,0.08,0.11,0.12,0.23,0.1,0.11,0.11,0.15,0.11,0.11,0.16,0.17,0.1,0.1,0.22,0.12,0.16,0.15,0.12,0.09,0.08,0.03,0.03,0.1,0.1,0.05,0.05,0.09,0.09,0.04,0.04,0.5,0.46,0.36,0.27,-0.01,0.02,0.0657,0.0354,0.058,0.054,0.025,0.024,0.032,0.03,0.097,0.062,0.2,2.03,3.35,4,1,0,1,0,H,H,1,1
0.0834,8.34,0.0855,8.55,0.19,0.17,0.23,0.2,0.2,0.14,0.18,0.13,0.2,0.07,0.19,0.12,0.19,0.1,0.08,0.09,0.03,0.03,0.08,0.12,0.06,0.08,0.14,0.08,0.13,0.08,0.07,0.04,0.07,0.08,0.03,0.03,0.1,0.08,0.05,0.04,0.57,0.58,0.33,0.37,0,0.02,0.0564,0.0729,0.045,0.075,0.019,0.02,0.037,0.03,0.095,0.095,0.315,1.98,3.46,4.01,1,0,1,0,H,H,1,1
0.0333,3.33,0.0286,2.86,0.22,0.16,0.3,0.1,0.22,0.15,0.17,0.16,0.13,0.23,0.16,0.16,0.16,0.18,0.09,0.12,0,0.23,0.09,0.13,0.06,0.16,0.16,0.12,0.1,0.11,0.05,0.05,0.09,0.1,0.04,0.04,0.1,0.1,0.05,0.04,0.42,0.48,0.43,0.27,0.05,0,0.0697,0.0751,0.041,0.044,0.022,0.022,0.027,0.031,0.099,0.077,0.325,1.94,3.58,4.04,1,0,0,0,H,D,0,1
0.0855,8.55,0.0435,4.35,0.17,0.13,0.2,0.1,0.2,0.17,0.13,0.18,0.07,0.17,0.14,0.17,0.11,0.17,0.09,0.14,0.03,0.2,0.05,0.1,0.06,0.15,0.13,0.11,0.08,0.09,0.04,0.05,0.08,0.1,0.03,0.05,0.09,0.09,0.04,0.04,0.58,0.52,0.37,0.35,0.01,-0.02,0.0709,0.0393,0.075,0.057,0.02,0.02,0.03,0.026,0.092,0.074,0.295,1.96,3.51,4.04,1,0,1,0,H,H,1,0
0.0215,2.15,0.0333,3.33,0.11,0.12,0.2,0.2,0.11,0.04,0.14,0.13,0.2,0.2,0.12,0.09,0.15,0.14,0.16,0.16,0.13,0.13,0.13,0.22,0.14,0.17,0.16,0.14,0.12,0.11,0.04,0.04,0.14,0.15,0.05,0.05,0.13,0.12,0.04,0.04,0.45,0.42,0.27,0.36,0.01,-0.01,0.0273,0.0376,0.039,0.037,0.032,0.03,0.027,0.03,0.085,0.089,0.31,1.99,3.46,4.04,1,0,0,0,H,D,0,1
0.1006,10.06,0.0855,8.55,0.18,0.16,0.13,0.2,0.21,0.13,0.18,0.13,0.13,0.13,0.26,0.12,0.19,0.13,0.11,0.09,0.1,0.1,0.11,0.13,0.11,0.11,0.15,0.12,0.12,0.08,0.06,0.04,0.07,0.08,0.03,0.03,0.1,0.07,0.04,0.04,0.57,0.58,0.34,0.37,0,-0.01,0.0403,0.063,0.049,0.075,0.021,0.02,0.031,0.03,0.066,0.089,0.29,1.97,3.49,4.05,1,0,0,1,H,A,0,0
0.0105,1.05,0.0061,0.61,0.07,0.1,0.07,0.07,0.09,0.07,0.07,0.08,0.07,0.07,0.09,0.04,0.08,0.06,0.14,0.12,0.1,0.13,0.14,0.12,0.12,0.12,0.1,0.09,0.1,0.1,0.03,0.03,0.14,0.14,0.04,0.05,0.12,0.12,0.04,0.04,0.4,0.44,0.44,0.38,-0.01,0,0.0218,0.0195,0.041,0.044,0.033,0.032,0.041,0.04,0.1,0.116,0.22,2.14,3.05,4.06,1,0,1,0,H,H,1,0
0.0215,2.15,0.0152,1.52,0.04,0.11,0.07,0.17,0.08,0.08,0.05,0.12,0.13,0.17,0.1,0.12,0.09,0.14,0.2,0.2,0.17,0.13,0.18,0.22,0.18,0.18,0.14,0.16,0.12,0.1,0.04,0.03,0.12,0.15,0.05,0.06,0.14,0.11,0.05,0.04,0.45,0.41,0.54,0.36,0,0,0.0279,0.036,0.036,0.041,0.032,0.029,0.077,0.028,0.062,0.076,0.12,1.94,3.56,4.07,1,0,1,0,H,H,1,1
0.0286,2.86,0.0152,1.52,0.11,0.08,0.13,0,0.15,0.05,0.12,0.09,0.13,0.07,0.13,0.08,0.13,0.08,0.18,0.19,0.13,0.23,0.13,0.22,0.15,0.22,0.17,0.11,0.1,0.1,0.04,0.03,0.15,0.15,0.05,0.06,0.13,0.12,0.05,0.04,0.45,0.41,0.45,0.36,0,-0.04,0.0281,0.0185,0.046,0.041,0.028,0.029,0.028,0.038,0.082,0.08,0.325,1.98,3.41,4.07,1,0,0,0,H,D,0,0
0.0215,2.15,0.007,0.7,0.13,0.09,0.2,0,0.11,0.07,0.13,0.09,0.2,0.1,0.12,0.07,0.15,0.09,0.14,0.14,0.13,0.27,0.14,0.15,0.14,0.18,0.17,0.11,0.12,0.11,0.04,0.03,0.14,0.13,0.04,0.04,0.13,0.13,0.04,0.04,0.4,0.44,0.38,0.36,-0.01,-0.03,0.0462,0.021,0.034,0.039,0.033,0.033,0.029,0.037,0.103,0.094,0.325,2.01,3.3,4.07,1,0,0,1,H,A,0,0
0.0215,2.15,0.0105,1.05,0.13,0.1,0.3,0,0.12,0.08,0.13,0.09,0.27,0.1,0.13,0.06,0.18,0.08,0.13,0.14,0.1,0.33,0.14,0.13,0.12,0.2,0.19,0.1,0.12,0.11,0.04,0.03,0.14,0.14,0.04,0.05,0.13,0.12,0.04,0.04,0.4,0.44,0.38,0.35,0.04,-0.03,0.0477,0.0257,0.034,0.04,0.033,0.032,0.028,0.036,0.104,0.1,0.32,2.01,3.31,4.07,1,0,0,1,H,A,0,0
0.007,0.7,0.0089,0.89,0.09,0.08,0.2,0.03,0.15,0.07,0.09,0.07,0.13,0.03,0.14,0.05,0.12,0.05,0.2,0.11,0.2,0.17,0.16,0.11,0.19,0.13,0.13,0.12,0.1,0.09,0.03,0.03,0.17,0.14,0.06,0.05,0.12,0.13,0.04,0.04,0.46,0.47,0.26,0.26,0.01,0,0.0283,0.0172,0.044,0.052,0.031,0.035,0.036,0.038,0.084,0.127,0.295,2.05,3.27,4.07,1,0,1,0,H,H,1,1
0.0215,2.15,0.0089,0.89,0.08,0.09,0.1,0.07,0.06,0.08,0.13,0.08,0.07,0.03,0.11,0.07,0.1,0.06,0.18,0.11,0.17,0.07,0.17,0.11,0.17,0.09,0.1,0.12,0.12,0.09,0.04,0.03,0.14,0.14,0.05,0.05,0.13,0.11,0.04,0.04,0.45,0.47,0.27,0.26,-0.02,0,0.0123,0.0194,0.039,0.052,0.032,0.035,0.028,0.035,0.074,0.134,0.25,2.1,3.18,4.07,1,0,1,0,H,H,1,0
0.0333,3.33,0.0164,1.64,0.2,0.1,0.13,0.13,0.2,0.1,0.2,0.12,0.1,0.07,0.18,0.12,0.16,0.1,0.13,0.18,0.1,0.1,0.14,0.21,0.13,0.16,0.16,0.11,0.1,0.08,0.05,0.04,0.09,0.09,0.04,0.04,0.1,0.09,0.04,0.04,0.42,0.52,0.43,0.3,0,-0.01,0.0585,0.0415,0.041,0.061,0.022,0.023,0.024,0.032,0.07,0.049,0.19,1.95,3.67,4.08,1,0,0,0,H,D,0,0
0.0152,1.52,0.007,0.7,0.11,0.09,0,0.2,0.14,0.03,0.11,0.1,0.03,0.23,0.12,0.05,0.09,0.13,0.15,0.2,0.17,0.2,0.12,0.24,0.14,0.21,0.15,0.14,0.11,0.1,0.04,0.03,0.14,0.17,0.05,0.06,0.14,0.12,0.05,0.04,0.46,0.46,0.36,0.26,-0.04,-0.01,0.0234,0.0274,0.041,0.044,0.031,0.031,0.034,0.032,0.096,0.083,0.32,1.98,3.46,4.08,1,0,1,0,H,H,1,1
0.0899,8.99,0.0435,4.35,0.12,0.1,0.1,0.1,0.15,0.2,0.14,0.22,0.13,0.23,0.1,0.2,0.12,0.22,0.16,0.26,0.13,0.3,0.1,0.1,0.13,0.22,0.17,0.17,0.16,0.13,0.05,0.04,0.11,0.13,0.04,0.03,0.14,0.12,0.04,0.04,0.56,0.55,0.33,0.27,-0.02,-0.01,0.066,0.0241,0.036,0.043,0.031,0.028,0.036,0.02,0.067,0.051,0.05,1.91,3.58,4.1,1,0,0,0,H,D,0,0
0.0061,0.61,0.0105,1.05,0.1,0.12,0.03,0.1,0.1,0.18,0.16,0.08,0.17,0.1,0.15,0.05,0.16,0.08,0.22,0.12,0.33,0.17,0.18,0.05,0.24,0.11,0.14,0.16,0.08,0.08,0.03,0.03,0.1,0.1,0.05,0.04,0.09,0.09,0.04,0.04,0.46,0.4,0.27,0.34,-0.02,0.01,0.0229,0.0148,0.054,0.053,0.024,0.026,0.022,0.037,0.045,0.08,0.09,1.95,3.51,4.1,1,0,0,1,H,A,0,0
0.0152,1.52,0.0105,1.05,0.12,0.09,0.13,0.1,0.12,0.1,0.11,0.1,0.07,0.13,0.11,0.06,0.1,0.1,0.13,0.14,0.1,0.2,0.14,0.12,0.12,0.16,0.13,0.11,0.13,0.11,0.03,0.03,0.12,0.14,0.04,0.05,0.14,0.11,0.04,0.04,0.5,0.44,0.45,0.35,0.01,-0.02,0.0561,0.0303,0.038,0.04,0.038,0.032,0.033,0.033,0.094,0.1,0.18,2.01,3.28,4.1,1,0,1,0,H,H,1,0
0.0147,1.47,0.0051,0.51,0.07,0.13,0.03,0.07,0,0.13,0.04,0.07,0.03,0.03,0.03,0.1,0.04,0.07,0.11,0.1,0.1,0.17,0.23,0.07,0.15,0.11,0.07,0.11,0.09,0.1,0.03,0.03,0.14,0.12,0.05,0.04,0.1,0.12,0.04,0.04,0.45,0.46,0.26,0.4,-0.02,-0.01,0.0249,0.0265,0.051,0.048,0.031,0.033,0.067,0.04,0.124,0.116,0.07,2.04,3.26,4.1,1,0,1,0,H,H,1,0
0.0899,8.99,0.0834,8.34,0.16,0.18,0.23,0.3,0.17,0.18,0.14,0.15,0.13,0.23,0.14,0.16,0.14,0.18,0.11,0.13,0,0.07,0.09,0.14,0.07,0.11,0.13,0.12,0.16,0.14,0.05,0.05,0.11,0.13,0.04,0.05,0.14,0.12,0.05,0.04,0.56,0.57,0.33,0.38,0,0.03,0.038,0.0491,0.036,0.041,0.031,0.031,0.037,0.03,0.096,0.1,0.24,1.9,3.61,4.11,1,0,1,0,H,H,1,1
0.0164,1.64,0.0147,1.47,0.12,0.11,0.23,0.2,0.11,0.09,0.12,0.1,0.17,0.13,0.12,0.1,0.14,0.11,0.16,0.13,0.03,0.1,0.15,0.14,0.11,0.12,0.13,0.11,0.08,0.08,0.04,0.04,0.09,0.1,0.04,0.04,0.09,0.09,0.04,0.04,0.52,0.52,0.3,0.45,0.02,0.02,0.0366,0.0362,0.061,0.063,0.023,0.023,0.031,0.038,0.057,0.079,0.29,1.98,3.4,4.11,1,0,1,0,H,H,1,1
